,review,sentiment
1397,Interesting class with very little homework throughout.  There is a difficult but interesting programming project at the end.  Start on the project as soon as possible since there isn't very much traditional homework!,0.04270833333333333
1398,Awesome professor and all around great guy.,0.9
1399,I couldn't even handle how much of a chauvinist he was. Take a class with a better professor so you can learn without being offended,0.35
1400,Quite possibly the most interesting person I've ever met. One of the few classes I look forward to going to. Writing assignments and tests are not very hard as long as you follow his instructions to the letter.,0.1436965811965812
1401,"Pretty easy for the most part. Just make sure you actually go to class, attendance counts for a grade. McHale is an ex-military man and has some very interesting stories.",0.3888888888888889
1402,"McHale's courses aren't blowoff classes, but if you do the reading on time you'll do fine. As a person he's interesting, although some of his stories about working in military intelligence as an MP make me wonder about him. Wait till his talk about how easy it is to look up information on people on campus.",0.3125
1403,"The class is very easy, and McHale is nice and reasonably accommodating. He often gets lost in tangents when he's lecturing, and some aspects of his worldview are dated and somewhat strange, but the class is decent overall. Just remember to go to class and follow his instructions precisely.",0.26857142857142857
1404,"This was quite possibly the easiest class I ever took at Case. McHale is a nice guy who lectures pretty well and assigns practically nothing in the way of work. If you need more credits and an assured A one semester, this (or any other McHale class) is a good bet.",0.32083333333333336
1405,The only reason anyone likes this guy is because he is the easiest prof on campus.  He makes zero effort towards students and is a horrible teacher.  He just gives random stories about his warped world views.  Take it for an easy A but don't expect to learn anything.,-0.26666666666666666
1406,"Had him for Comparative Politics and Violence....great professor...he goes off on a tangent ALL THE TIME, but he is a good guy. His classes are not difficult (just come to class and take notes because they are the midterm/final)! And take the time to talk to him, especially if you're interested in going to Washington...he is really helpful. :)",0.32708333333333334
1407,Nice guy and fun lectures. Brings in material from professional service to enhance lectures. Not much reading and tests and papers are based on class notes.,0.22499999999999998
1408,Random lectures but interesting. Has a lot of funny anecdotes. Doesn't really stick to the topic of the class.  Easy grader if you follow his exact directions and come to class.,0.18888888888888888
1409,Best teacher at CASE. I would take every class this guy offers even if it means taking 2 or 3 classes in the same semester. Great guy and really nice. Don't miss out on the opportunity.,0.5
1410,Amazing class.  You should take it if you have the chance.,0.6000000000000001
1411,this man is as hilarious as a bucket on a gravy train with bisquit wheels!,0.625
1412,I can't believe anyone likes this guy. He must have wrote his evaluations. Totally not helpful or interesting.,0.25
1413,Best teacher while at case and inspired me to work for the government!,1.0
1414,one of the best professors at cwru - he knows what he is talking about  - has experience and better theories than are in the books - easy A as long as you do exactly what he says and classes are actually interesting and thought-provoking,0.4333333333333333
1415,Former intelligence officer. Knows his stuff!!!,0.0
1416,Great knowledge...and has a security clearance at the CIA,0.8
1417,No Comments,0.0
1418,"Professor Brown was an amazing professor to have for intro physics. His lectures were usually clear and fun and the daily homework assignments definitely helped with understanding. Before exams he hosts his own review session the evening before, almost all other professors used TA.",0.21071428571428572
1419,"Brown really cares for his students and gets excited about the course content. He is one of the most dedicated professors because he will treat give everyone special attention if needed and he watches the progress of each student even though the class is rather large. The tests and homework are fair, and Brown really prepares you for exams.",0.36377551020408166
1420,Bobert Brown is the best.,1.0
1421,"This was my first in major class. At the time I found it hard but looking back this was my easiest physics class. Brown was energetic,  interesting and really sweet. He genuinely loves all his students and wants them to succeed. He lets you turn in late work with no penalty and reschedule exams that are on the same day as other class's exams.",0.1288194444444444
1422,"His lectures are great! At the end of every class he had a demo to see the concepts we just learned in real life. The only problem is that his voice sometimes was pretty low. He prints all the lecture notes and small classwork activities and hands them out at the beginning of class so if you miss a class, makes sure you get them from him.",0.24285714285714285
1423,Dr. Brown is by far the best professor I've had at Case. He has very clear expectations and does everything he can do help his students achieve that. He's very generous with partial credit and his tests won't surprise you in anyway. He really cares about his students and will send out video hints for homework and hold review sessions before exams.,0.255
1424,One of the best professors I've had. Makes the class very interesting. Home work is easy and tests aren't impossible. Love the demos in class and he is always there to help you. Take a class with him if possible.  ,0.3194444444444444
1425,Pretty much my favorite professor. The class applauded after one of his lectures. Take his classes.,0.375
1426,This man is THE man,0.0
1427,"Robert Brown is a god amongst men. I'm a CS major, and rwb single-handedly convinced me to also pursue a physics minor. While the exams and homeworks are by no means easy, his class is worth it. He really cares about students - he even holds Saturday exam reviews in person, which few Case professors would do. His lectures are works of art.",0.12430555555555556
1428,"Dr. Robert Brown is a wonderful professor and a lovely person. He goes out of his way to connect with students and he is genuinely interested in their successes. Doc Brown gives engaging lectures and his printed notes (no textbook!) are great. If you can take a class with him, you should! He is an asset to CWRU.",0.65
1429,An amazing professor who really cares about his students,0.4
1430,"Dr. Brown was my favorite professor this past semester. He's very easy to talk to and very considerate with grades. He references Big Bang Theory pretty often and made the lectures very interesting. He also printed out lecture notes for every class, so you did not have to take them. ",0.2733333333333334
1431,"He is one of the hardest and best teachers I have ever had. His emails are personable and helpful, and will do anything to help pass knowledge from his expansive brain to his kids. I would take his class over and over if I could. I'll probably stop in a couple times next year. His tests and homework are very difficult; you're going to have to work.",0.11666666666666665
1432,"Professor Brown is a wonderful man with a heart of gold. Although his lectures can seem a bit scattered and rushed (he rarely fully finishes), I felt as though I had mastered the concepts at the end of the semester. He lectured from a typed handout he gives you each class and the text was optional.  Always willing to help.",0.5166666666666667
1433,"I am not a physics student. never had physics in high school and did not know what to expect since I heard horror stories about it. Professor Brown is probably the best physics teacher you will have at Case. Class was lectured by Diessler, a great guy also. He will work with you if you are stuggling, a rare occurence with Case professors. Take Him!",0.58375
1434,Dr. Brown was very helpful in recitations (lecture taught by Professor Shutt.)  He's a good teacher and a good person.  He was available outside of class time for extra help if needed.  If you ever get a chance to take a class from Dr. Brown I highly recommend it.,0.3085714285714286
1435,"Learned more about the world in this class than I imagined possible for one person to teach. This professor is a huge asset to the university and it would be a mistake to not take a class by him while here! His excitement is inspiration to study, and as a result your grade will be good too.",0.425
1436,"Great class, great professor.  He knows exactly what you need to excell, and what's more important than that&#63;  Best teacher ever.",0.625
1437,"The ideal professor!  You've never met a more conscienscious, student-oriented, or more accessible student.  Plus, have you checked out his daughter&#63;",0.59375
1438,"One of the most understanding and entertaining professors you could ever have.  Class moves at an incredibly fast pace and the tests are difficult.  Unless you have taken another form of mechanics, be prepared to work for many hours to get the grade you desire.",0.24
1439,Very approachable professor.  He was a little confusing with special relativity.  He's an extremely quirky teacher who makes the class fun instead of a chore.  The only reason I came to math class everyday was that it was in between a class with mandatory attendance and this class.  Definitely my favorite professor so far.,0.07696428571428572
1440,Professor Brown will go out of his way for students who request help.,0.0
1441,"Good professor, challenging course but he does everything he can to help. He gets sidetracked on problems sometimes but it makes class more fun to see what random TV show he'll talk about.",0.3
1442,"I will not lie - this class is hard! BUT.. Professor Brown makes many accomodations to help students recover from tests, such as allowing test corrections for credit, as well as the pre-test exercises which are easy and also counted for credit. If you want an A, you'll have to work hard, but I definitely recommend the course despite its difficulty.",0.04618055555555555
1443,Very good teacher.  Easy to understand.  Explains well.  Class is challenging.,0.6144444444444445
1444,"This guy is awesome. He is the most helpful teacher I know. The class is hard but he'll do anything to help you, and I mean anything. You can also never say that his class is boring. I love his clothing choices!",0.08680555555555554
1445,"THE professor to cut your Physics teeth on! He will help you by any means possible, and he is never boring or unhelpful.  Take this class!",0.25
1446,"I consider Doc Brown to be the greatest man alive.  And if you declare one of the physics concentrations, you too can have someone who is fluent in English and actually cares about you and your future for an advisor (that would be Doc Brown).",0.22000000000000003
1447,All I can say is: Back to the Future!,0.0
1448,you gotta ove his crazy getups,-0.6
1449,have fun trying to figure out what he's talking about,0.3
1450,One of the nicest men I've ever met.  Has no fashion sense though.,0.0
1451,No Comments,0.0
1452,No Comments,0.0
1453,No Comments,0.0
1454,"Professor Merat lectures is a clear, concise, and passionate individual teaching an introductory circuits course. His lectures are interesting and well worth your time (since he doesn't waste time on proofs), he pinpoints what you need to know, and he's really nice. Somebody give this man a medal or something",0.16875
1455,"What can I say? Dr Merat is as much a professor of mine as he is a friend, a de-facto advisor because my advisor sucks, and just an all around great guy. His teaching is not only perfectly clear, he is also very good at explaining where you need to be to get an A, and will help you get there. You will do work, and you will learn. Motivational!",0.3
1456,"Don't look at my 3 on Easiness and think ""Oh no!"" Dr Merat is the BEST professor at Case, by far. No he isn't going to just HAND you an A. You have to learn. On a personal, and Professional level, Dr Merat is a great guy.  I would highly recommend him for any class. I also recommend seeking his advice for course registration or senior projects. ",0.36000000000000004
1457,"Merat is the EE department. I have worked forwith him for years, and have taken a handful of his classes. Not all of them are say an ""Easy A"" but they definitely won't give you a stroke either. All around, Merat lives to give the students advice, and is the most approachable and helpful professor at Case.",0.3111111111111111
1458,"Dr. Merat is the man. He really knows his stuff, and is an excellent lecturer. His classes are not no-effort A's or B's, but getting an A is not difficult either. Class has excellent TA sessions, and grading is done FAST and Fairly. Very helpful outside of class as well, and a top-notch advisor (aka: one that gives useful advice). Best Prof at CASE",0.515
1459,"One of the best professors in the EECS department. If you are an EE major, definitely take EECS 344 with Merat.",0.3541666666666667
1460,"Great Professor, his quizzes are really similar to the homework if you spend time doing the homework and he really cares about teaching. He tries to post old quizzes and lectures to help the students learn better. Study the old quizzes and it should be an easy A in the class",0.25416666666666665
1461,"One of the best professors at Case. Has the gift of teaching, crystal clear, very organized and the TA sessions are extremely helpful!",0.2859375
1462,Nice!!!,1.0
1463,"Merat is a great professor. He's very excited about all things circuits and tries very hard to explain things clearly to students. His online archived material is the most useful tool he offers--study the previous finale exams. The optional TA sessions are also really, really, really, really helpful.",0.1935185185185185
1464,Dr Merat was my advisor while studying EE at CWRU .One thing I remember about him he was very friendly and helpful .I don't know if he is still teaching or not .Wish him the best &gt;,0.74375
1465,"Dr. Merat is truly an excellent professor.  He gets his point across and made even difficult material easy to understand.  The fact that he provides past quizzes and homeworks just goes to show how committed he is to helping his students learn, not just wanting to do his research.  Easily the best course and professor in the ENGR core.",0.3527777777777778
1466,Professor Merat is great!  He is so clear in everything and will explain anything at all!,0.5625
1467,"One of the best lecturers I've ever seen.  He goes out of his way to point out the little details that other profs take for granted.  It makes the class so much easier.  The quizzes, homework, and final exam were all reasonably easy.  Great prof.",0.3029761904761905
1468,"I didn't even like ENGR 210: I didn't even like circuits (before I got to his class)! He's comes in every time bouncin off the walls w enthusiasm. But go to the quiz reviews, they were very indicative of the weekly quizzes. No midterms. The final was rough, not that the probs were hard, but there were so many of them.",0.06166666666666667
1469,"Excellent lecturer, definitely cares about students, very helpful.",0.39999999999999997
1470,"Never before have I seen a professor who works so hard to make sure anything that might be unclear is understandable.  It makes for slow lectures at times, but you really learn well from him.",0.02708333333333332
1471,"Merat is pretty much great.  Has a deep understanding of the subject matter, communicates clearly and CARES about students.  He was my de-facto advisor.",0.19666666666666668
1472,probably the best professor at Case,1.0
1473,Actually goes out of his way to accommodate students and make sure they understand the material.,0.25
1474,"Great professor!!! As I listen to his lectures and realize how many times he stops to explain something that he thinks might be complicated, I think how many other profs would do that.....the answer is NONE!",0.26875
1475,Awesome instructor who cares about making sure students understand the material.  Taught a difficult subject with extreme clarity.,0.14166666666666666
1476,He is fair to a fault.  This guy just plane cares about his students.  Course could stand to be faster though.,0.7
1477,He's the man! This guy is great at teaching; he really cares about his courses and the students.,0.5
1478,He is the professor really cares about his students.,0.2
1479,Only prof @ CWRU who genuinely cares about students.,0.2
1480,EECS 295 Com. Service in Engineering extremely unstructured and graded poorly,-0.2625
1481,Great class and prof.  You won't be left out on a limb.,0.4
1482,"Really Cares about students, helpful, knowledgeable",0.2
1483,Born to teach.  'Nuff said.,0.0
1484,Tries to keep everyone on the same page.,-0.05
1485,"amazing professor, extremely natural in the classroom",0.35000000000000003
1486,"one of my 2 best eecs profs, even though i got a C",1.0
1487,No Comments,0.0
1488,No Comments,0.0
1489,Merat rules,0.0
1490,"Not an easy grader, so I would steer clear, but I enjoyed getting to read the books in the class.",0.3444444444444444
1491,Professor Siebenschuh is one of the most enjoyable professors to have in the Sages sequence. The books we read were intriguing and the discussions- mostly composed of Professor's stories- were fine as long as you had read the book. Work ahead of time on papers and read the books and you will do fine and be engaged in this class.,0.36904761904761907
1492,"Great professor. Very clear on what he wants, and if you attend lectures, he does most of the work for you. It is important to be a good writer, but even if not, he is very helpful and forgiving if you approach him.",0.41857142857142865
1493,"He's a good guy. He's fairly lenient, but he makes his expectations pretty clear. ",0.3875
1494,"The assignments were pretty easy and short (a couple 3-5 page papers) There's a lot of reading but most of the books we read are pretty interesting. He rambles a lot, but in a good way and he's flexible with due dates.  Research paper at the end is fun because you can write about literally anyone you want",0.312037037037037
1495,"A bit of a rambler -- tries hard to get good discussions going, but ends up doing most of the talking himself.  Great sense of humor, but beware -- you'll hear the same stories if you take him for multiple classes.  He also spoils movie endings.  A wonderful professor overall, however.",0.2898148148148148
1496,"Never, and I mean never answers emails.",-0.3125
1497,"He's so fabulous - funny, kind of this great goofy sense of humor, and he really loves teaching, which shows.  Picks great reading material, always fosters a lively discussion, and was always ready to offer advice.",0.4318181818181818
1498,"Does a fantastic job of making boring material entertaining and worthwhile.  Very understanding and a fun overall professor, but requires you work some to get the grade.",0.1285714285714286
1499,"He is an awesome professor.  He is really interested in you, and is ready to help.  Very approachable.",0.4125
1500,Bill is awesome. A definite credit to a school filled with intellectual snobs who are more interested in their scholarly pursuits than the academic interests of their students.,0.35000000000000003
1501,Great Guy! He always recommends that we watch more tv.,0.75
1502,"Guy said he would make the class easy, but then gave me a C on a kick ass paper",0.43333333333333335
1503,Great professor -- makes literature fun!,0.5875
1504,No Comments,0.0
1505,No Comments,0.0
1506,"After just a few lectures, I dropped the class because her grading and lectures are very biased and the amount of work she expects you to do in a 100-level class is equivalent to the work of a 300-level class. Avoid her at all costs.",0.0
1507,"Dr. Todd is a decent lecturer if you can keep up with her breakneck pace. However, her feedback on essays is not very helpful, and you have to suck out all creativity and style to do well on them. She's by no means the worst, but overall I wouldn't recommend taking a class with her.",-0.23333333333333334
1508,Prof. Todd is very nice and give lots of feedback on papers. Readings are tentative and tests are basically clear structures+ memorization.,0.44
1509,"It is not really clear what she wants out of her papers. She'll give you the questions she wants you to answer and even if you answer them well, she still has a problem with the paper. I could not figure out how she came to certain conclusions about the papers when grading. ",0.14107142857142857
1510,"Nice lady but I agree with previous comments, there was just something missing here. Sometimes harsh on paper grades and exams. If you're not good at memorizing dates, dont bother.",-0.06333333333333332
1511,Boring lectures but tests are a sinch. Reads everything off a projector. Only take her if you want a boring class and an easy A. Attendance not required.,-0.39166666666666666
1512,She just read her notes.. ugh. But I've never seen a teacher grade papers with more effort!,0.625
1513,Class on the Crusades could have examined more than names and dates. Couldn't believe this wasn't a highschool class. Boring lectures beyond belief. Boring style. Even boring bangs.,-0.625
1514,"Interesting, lots of reading but very enlightening. very top heavy, but gets easier as you go on",0.335
1515,"only hsty prof i don't like, unclear lectures, stupid assignments that just have students regurgitate boring information, pointless comments on grading...but, it's an easy A...",-0.3233333333333333
1516,"Interesting, but very set in her own opinions of history.",0.4333333333333333
1517,"Prof. Woodmansee is a great professor if you're anything better than a mediocre student. Show up, do the readings, engage during discussion -- guaranteed A. She can be a little intimidating because of her intellect but if you're being sincere with your participation she'll like you. If you show her that you care, she'll be your champion.",0.2225
1518,"I had her for my first SAGES seminar.  She was awful.  Rude, a rough grader, feminist, pompous...She went to Europe every few weeks and left the grad student to teach, who was much better.  She acted like making fun of us was part of the job.",-0.06875
1519,she's paid her dues and is one of the few things Case English has going for it.  she can ignore or be rude to idiots if she feels like it.,-0.325
1520,"Worst professor I've ever had; incredibly intolerant of other's opinion. I've never seen anyone intentionally try to humiliate people in front of others like she did in this class. Her comments were either non-existant or irrelevant on the essays she returned, though it's been a year and I still don",-0.18125
1521,"Very good, very open-minded",0.715
1522,this class taught me nothing.  shouldn't be allowed to be a prof,0.0
1523,This is the worst professor I have ever had,-1.0
1524,a bit feminist,0.0
1525,"Chem 301 is difficult content-wise; which is why Burda is very understanding about all the other parts of the class. He teaches straight from the book, HW is graded for completion, the pop quizzes are tough, but the tests are open-book and not too bad. For a difficult concept many hate, I think he does a solid job teaching it.",-0.2113888888888889
1526,"Very well versed professor, he teaches intro to physical chemistry (CHEM 301) at CWRU. Open-book tests, easy homework, and very laid back teaching style.",0.16666666666666666
1527,"Prof. Burda asks for participation and ideally wanted us to read the material ahead of time.  Nevertheless, he explained each topic thoughtfully.  I enjoyed learning from his lectures. He is very knowledgable, helpful and a good guy.",0.575
1528,"Prof. Burda is very friendly and down to earth, and the classroom environment is very comfortable. The class was about 1/3 his lectures (straight from PPT) and 2/3 student presentations (some painful to sit through). However, he somehow motivates you to learn the material. I think it's because he's such a nice guy.",0.13599206349206353
1529,nicely organized lectures,0.6
1530,"He is very intelligent and awkwardly hilarious! The lectures can be very dry, but the quizzes aren't too bad if you listen in class. I didn't like how 60% of the grade is determined by around 8 quizzes but oh welp... Anyways to do well in the class just come to lecture, make good notes and pick good teammates for your project and you are all set!",0.40222222222222226
1531,"Course content is quite interesting. It is his style of delivering made the the course hard and boring. Notes/slides are barely comprehensible. There is usually one quiz every one or two week, which comprises a large part of the grade.",-0.07123015873015874
1532,"Not a fan of the structure of this class. If you're a senior then you've already learned about software engineering practices from internships in which case this class is redundant. If you're not a senior then you'll learn about these practices but you won't know enough about programming to do well on the project. Also, his expectations are unclear",-0.1
1533,Boring. Read through slides. Notes are hard to comprehend.,-0.6458333333333334
1534,"Podgurski is a really inspirational teacher. He clearly cares about his students, is easy to talk to, and manages the class very well. He is very receptive and responsive to any feedback from the students, so the class is fair.",0.35555555555555546
1535,"Podgurski is great. He's a bit monotone, but if you sit close enough to stay awake you'll appreciate his razor-sharp wit. &quot;Pop&quot; quizzes are easy to predict, if you're in class. FIND A GOOD GROUP: the major work in this class is project based, and if you get a bad group, you will absolutely regret it. Big points for checking the boxes in this class.",0.18697916666666667
1536,"Somewhat boring but very straightforward and gives examples where he can. Disappointing lack of in-class demos. Quizzes are easy and consist of a couple definitionexample-based questions each (everything is in the notes). Warning: DO NOT DO THE FINAL PROJECT ALONE! You have to write a 10-page report, single-spaced. Find a group. Mostly easy class.",-0.04097222222222219
1537,Grades mostly by pop quizzes but they're always at the end of class and possible to anticipate. Lectures are dry but the concepts are very important for software development so attendance is recommended. Very funny. The project was a lot of work but the actual code we wrote didn't end up mattering too much.,0.21119047619047618
1538,"While he is a good teacher, he is completely unreliable and unforgiving. He doesn't curve exams, even when the averages are below 70. Lectures are boring and ultimately useless.",-0.17500000000000002
1539,"He reads from slides, which is incredibly boring, but you should go just to hear his hilarious jokes. Tests rate your ability to take Podgurski's tests, not your knowledge in programming. Read the slides and that should help you some.",-0.25
1540,Cool guy.  Hilarious.,0.425
1541,This man is a god. His amazing rhetoric and absolutely hilarious jokes make this class unmissable.,0.55
1542,Monotone due to a speech impediment and reads off of slides. Makes some hilarious jokes. Somewhat absent minded(forgot he had class once). Extremely knowledgeable and approachable. Textbook not required. Tests and homework are easy if you pay attention. Passes grading off to excellent TAs.,0.33666666666666667
1543,"Andy is a good guy, and his class is boring but okay.  The material is at times interesting, at times excruciatingly boring, but it's a required class, so you deal with it.",-0.06000000000000001
1544,"advance section. monotone and boring.  pretty much lread the bok overlook the slides, and ask your SI's questions, its not worth goin to class to just fall asleep.  and i am a Computer Engineering major",-0.1275
1545,"The advanced section sucked, it's basically teach yourself Java because the lectures are so bad.  Don't go to the class just read the book and you'll survive.",-0.1499999999999999
1546,"Moderately amusing for a professor and a nice guy.  Teaches with boring slides though, which he puts online at least.  Attend this class as little as possible.",-0.04791666666666667
1547,"Very monotone. Veyr Boring. Teaches from Power Point and the book. You really don't need to go to class if you have prior Java experience, or can read the written English language....",-0.12000000000000002
1548,He's really really boring.,-1.0
1549,Worthy of praise and worship.,0.3333333333333333
1550,"Very boring and monotonous, lectures directly from PowerPoint slides. (We can all read.) Makes frequent mistakes and absurd (not especially difficult, but ridiculous) tests.",-0.2513888888888889
1551,"Taught from overheads, but didn't simply read them as some alleged.  For as dry as the material is, he made it as interesting as he could.  Class project seemed a bit ill conceived, but worked out in the end.  Tests were very reasonable.",0.015555555555555564
1552,"Podgurski is arrogant, and he did simply read the overheads to us (instead of really lecturing).  Not many assignments, and grading was erratic.  Still preferable over many other EECS profs.",0.065
1553,"Easy class, bad professor.  Lectures straight from overheads are very boring.",-0.2666666666666666
1554,"Put minimal effort into this class. Lectures were straight off the overheads, which seemed to be compiled hastily from several disparate sources and thus contained some unnecessarily confusing overlapping.",-0.049999999999999996
1555,"Usually a pretty nice guy. Lectures straight from overheads. Tries to be funny but can be offensive sometimes. Often assigns student presentations, and interrupts them a lot.",0.24000000000000005
1556,"Not bad.  Just lectures from overhead.  Boring class, but not bad",-0.10000000000000007
1557,"Pretty good, at least tries to have sense of humor.   Not that arrogant.",0.13749999999999998
1558,No Comments,0.0
1559,"he  talks  but never  lectures.  if you can, please avoid this prof.",0.0
1560,"kinda boring...uses transparencies, changes them too fast...can' take notes",0.0
1561,Very arrogant and doesn't care about students.,0.2
1562,"Very good prof, bit on the arrogant side at times tho",0.9099999999999999
1563,No Comments,0.0
1564,No Comments,0.0
1565,No Comments,0.0
1566,No Comments,0.0
1567,"Althought the class moves pretty quickly, Dr.S is mre than willing t help anyone that needs it, and go to POD's they help a lot.  Also she like to post things at odd hours of the night to check your email before you go to class to see if there is anything posted",0.16666666666666666
1568,"AMAZING PROF!!!  One of the most helpful people if you let her.  Get to know her, she is an excellent person and is willing to just talk with you.  I learned a lot from Dr. Simpson.",0.6875
1569,"Dr. S is cool, but it's hard to get help from her because there are always a million people in her office during office hours",0.029166666666666646
1570,She is a great teacher and always encourages students to visit her during office hours. She will explain anything and help anyone that asks! Go get the PODs! The material itself is very hard and the class moves very fast so don't get behind.,0.12020833333333333
1571,"Stuff gets easier through the semester, check out office hours and go to SIs",0.0
1572,She goes through the material very quickly but is very accessible during office hours for extra help.  You will have to do the homework and PODs if you want do do well.  Her tests can be insanely difficult but if you practice you will be fine.,0.16750000000000004
1573,"Simpson is a little frightening.  She makes up for it by being very helpful.  She expects you to study, but that's kind of a given considering the fact that it's a college chemistry course.  You can't be lazy in CHEM 111.  If you do run into trouble, though, Simpson is very willing to do extra to help out.",-0.0015625000000000014
1574,"Its a tough class, but she'll do anything to help you out with the material.",-0.3888888888888889
1575,Awesome teacher...She's great at chem and really knows her stuff. It can be tricky but go to recitation and PODs and you'll do fine!! Highly Recommend her class,0.5622083333333334
1576,"Awesome Teacher! really knows how to approach students concerns over the material.  This class was rigorous though, but If you do HW and go to recitation, it is possible to do fairly well.",0.475
1577,"The class is rigorous, but definitely possible to make an A with hard work.  Sometimes hard to understand, but overall the clarity isn't horrible.  Review sessions are very helpful and regular attendance at them will almost guarantee a good grade in her class.",-0.0854166666666667
1578,"Eh...the best &quot;help&quot; and advice she ever gave me was to &quot;Drop the class, please...drop the class&quot;. So I did. She's cool, but can't get through to students. Horrible if you suck at chem from the begining like me! I'm no longer an engineering major because of her.",0.10312500000000002
1579,"Tough class, but she'd do anything to help you get an A. Definetly better than CHEM 105/106",0.05555555555555555
1580,"Well, the class covers a ton of material, nothing too hard by itself, but all together its a bit overwhelming.  Maybe if i could have gotten myself to pay attention in every class it would have been better, but she's not very interesting.  Pulling a B wasn't hard, but an A would be a challenge. The final was a joke (class average of 69%).",0.010622710622710613
1581,blech.,-0.8
1582,alot of material on the tests but there's a relativly large margin of error so if you screw up on a test you xan still recover and get an a.  she very approachable. go to the extra stuff if you need it,0.13809523809523808
1583,"i love this prof. obviously chem 111 is a weeder class for engineers, so its hard. simpson makes a point of putting resources out there for those of you who want to get A's. she is nothing but helpful and puts a lot of her time into helping students. if you are having trouble, approach her or go to her review sessions and you will do fine.",0.08499999999999999
1584,"I give her props for tackling 111. She certainly knows what she is doing, but she just can't communicate it to the class. She has a very hard time teaching and she is very hard to learn from in lecture, although going to her personally will get you very good results. Read the material and go to her during office hours and you will do fine in 111.",0.13043650793650793
1585,"Alright, she took over and had very little time to prepare, so her other courses may be different. She makes a lot of errors in her math when teaching, making it difficult to follow. She offers a lot of resources, but many times there are errors in them. She cares about her class and she's a wonderful woman, but hard as hell.",0.05494791666666666
1586,"The labs themselves were alright and the grading was good, but the exams were impossible.  Unless you love chemistry and are a nerd and sleep with the lab manuals under your pillow, you won't do well on the exams.  Luckily, the exams weren't that huge of an impact on the final grade.",0.21111111111111114
1587,"Fun teacher, tests are hard, and you get left mostly to yourself. Pretty average college science teacher...",0.10138888888888888
1588,No Comments,0.0
1589,"Very nice, informative, and helpful professor. Really tries to help you through the class. Pay a lot of attention during the lab lecture and you'll do ok. A lot of stuff that appears on tests comes from the lectures only and doesn't appear, or is glanced over, in the lab manual. Overall a very fair prof and a pretty good class.",0.38
1590,"Cather is kind, laid-back, helpful and interesting.  Her expectations of students are high, and she moves very fast.  Other than that, however, she is an enjoyable and effective professor.",0.35642857142857143
1591,"She's always informative and interesting, but the course was someitmes poorly organized.",0.04999999999999999
1592,"Really funny and very clear.  Always willing to help, she definetely has an excellent grasp of what she's teaching.  Study though, the lab tests are IMPOSSIBLE unless you go over the manual a lot.  Also, lots of bonus points are available for attending recitation...",0.22722222222222221
1593,"Where do i start, she breezes through stuff, the lab packet was useless. maybe i'd learn more if she cracked less jokes. She seams like a nice person, but i absolutely despised that class. Dont listen to anything everyone else said, unless you're a nerd. if you're a nerd, go ahead and see if i care",0.12666666666666665
1594,"lab tests have little to do with the labs, but otherwise good teacher",0.25625
1595,"wonderful teacher. the tutorials were a pain, though",1.0
1596,"Way too much work for the credit hrs.  If you like group work, take this class.",0.2
1597,"Very Good prof, better than Doc OC i think",0.705
1598,No Comments,0.0
1599,I just love Cather !,0.625
1600,No Comments,0.0
1601,No Comments,0.0
1602,"One of the worst professors of all time in my opinion. Grades were so low in the class, the average was a 45%. While he tried to be as democratic as possible, he was really no help. I went to class everyday, and seemed to get no reward. Lectures were confusing and often consisted of him reading out of the book. I absolutely hated this class.",-0.33125
1603,"Lectures are worthless, his lectures are in no way indicative of exam material, he gets offended if you ask him any non-chemistry related question. Those that are chemistry related, he almost never understands what you are actually trying to ask. He is afraid to post lectures because we might &quot;change them on the internet to ruin his reputation.&quot;",-0.27999999999999997
1604,In this course Scherson lectures bi-weekly on topics that will be included in exam. The material can seem somewhat dense so it's important to utilize the textbook. If you can do the homework problems at the end of each chapter tests won't be a problem--solutions manual for text is very helpful. Student liaison used to voice class's concerns.,0.30000000000000004
1605,Course involves a select amount of lectures to cover what will be perfomed in lab. Lectures are too much to digest all at once so expect to study the theory and protol extensively outside of class. Responds well to student input through use of a student liaison. Grades are curved so that it's almost impossible to get worse than a C in the course.,-0.21666666666666667
1606,"Communication will be a major problem throughout the semester, so get used to clarifying your intent, asking for clarification, and keeping written track of what's going on in class.  If you do these things you'll find that Dr. Scherson is actually well-meaning and helpful.  However, you really have to work for it.",0.08750000000000001
1607,"Once you understand his accent, he's not terribly hard. He responds a ton to student input, for example, 20% of the students didn't finish a midterm , and the next one became 30% shorter. The labs themselves don't require much attention until right before the report due date, so you can skate through most of it. Not as hard as most say...",0.15186011904761904
1608,"The labs are mindless and the lectures are lame. However, if you bug him in class enough, he'll let you know what's on the test. In terms of lab write-ups, there is little help, so talk to your TA early to make sure you know what you're doing. Scherson tries and is not unreasonable once you break through to him. Talk to him outside of class...",-0.048437499999999994
1609,"Taking a not-so-easy class to begin with and making it an even harder class is not something to do at the most powerful learning environment in the world. I had a hard time really learning anything from him, although he did often try to help us...",0.12166666666666666
1610,I actually liked Scherson's class and think that he's a pretty good teacher.,0.5166666666666666
1611,was a horrible teacher (ie cant get points acrosss) photocopies the book and reads it for his lectures - the many times i asked for help - he was never helpful in even the slightest way - One of the worst professors i have ever had,-0.5
1612,Confusing; didn't know how i was doing in the class until the end due to the curve,-0.2125
1613,No Comments,0.0
1614,No Comments,0.0
1615,Took every question as a personal affront; never helpful,0.0
1616,Class is a lot of work and he grades papers hard but is very knowledgeable.,-0.04583333333333334
