,attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping,sentiment
512,,average,average,average,0,860037,0,,poor,2,ECON1,same bad jokes every day.  got more from reading the book.  and I didn't read the book.,04/21/2003,2.0,2.0,,2,,2.0,2.0,1,,1050928564000,,1040,,,,[],people,people,-0.06666666666666661
513,,good,average,good,0,831475,0,,good,4,MICROECON,"good professor -- enjoyable class, witty -- lectures are interesting",04/14/2003,2.0,2.0,,4,,4.0,4.0,1,,1050316828000,,1040,,,,[],people,people,0.55
514,,good,good,good,0,806517,0,,good,5,EC1,No Comments,04/08/2003,4.0,4.0,,3,,4.0,4.0,1,,1049832901000,,1040,,,,[],people,people,0.0
515,,good,poor,good,0,790741,0,,good,5,EC1,No Comments,04/04/2003,1.0,1.0,,3,,4.0,4.0,1,,1049498843000,,1040,,,,[],people,people,0.0
516,,good,average,good,0,789839,0,,good,4,EC02,Lots of fun,04/04/2003,2.0,2.0,,4,,4.0,4.0,1,,1049482255000,,1040,,,,[],people,people,0.3
517,,good,average,good,0,561325,0,,awesome,5,EC1,very good lecturer!!,02/12/2003,3.0,3.0,,4,,4.5,4.5,1,,1045091987000,,1040,,,,[],people,people,1.0
518,,good,average,good,0,550976,0,,good,5,EC1,No Comments,02/08/2003,3.0,3.0,,3,,4.0,4.0,1,,1044720453000,,1040,,,,[],people,people,0.0
519,,poor,average,poor,0,548411,0,,awful,1,EC60,No Comments,02/07/2003,3.0,3.0,,1,,1.0,1.0,1,,1044608309000,,1040,,,,[],people,people,0.0
520,,good,average,average,0,544324,0,,average,4,001,No Comments,02/05/2003,2.0,2.0,,2,,3.0,3.0,1,,1044482682000,,1040,,,,[],people,people,0.0
521,,average,average,average,0,540767,0,,good,3,EC01,No Comments,02/04/2003,3.0,3.0,,4,,3.5,3.5,1,,1044390308000,,1040,,,,[],people,people,0.0
522,,good,average,average,0,540591,0,,good,4,ECON001,i really enjoyed his lecture,02/04/2003,2.0,2.0,,3,,3.5,3.5,1,,1044387138000,,1040,,,,[],people,people,0.5
523,Mandatory,poor,good,poor,0,22427744,0,,awful,1,FAM64,Roswell is very well established in the photo department at Tufts but I doubt he has been outside more than once or twice in the past decade to make any new pictures. He is clearly very knowledgable but his lectures are extremely dry and repetitive. During lab times he stays in his office on his computer while the TA does his work,12/03/2013,4.0,4.0,,1,Really into it,1.0,1.0,1,No,1386114263000,,1040,,,,[],people,people,0.058712121212121215
524,,average,average,average,0,18062962,0,,good,3,FAM64,Great professor!  Criticism can be harsh but that is just his personality.  Sometimes hard to read since he can be negative and harsh at times but definitely interesting and worthwhile to consider his comments.  Make sure you spend time in the darkroom when he gives up class time for that purpose!  He likes to see that you care and it def helps!,12/30/2010,3.0,3.0,,4,It's my life,3.5,3.5,1,No,1293675966000,,1040,,,,[],people,people,0.22369791666666666
525,,good,good,good,0,16181773,0,,awesome,5,PHOTOADV,Such a genius.,09/10/2009,4.0,4.0,,5,It's my life,5.0,5.0,1,Yes,1252587440000,,1040,,,,[],people,people,0.0
526,,good,average,good,0,15454453,0,,awesome,5,FAM67,"Roswell is one of my favorite professors ever. He pushes his students without being overbearing, and is always open to new ideas.",02/10/2009,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1234284093000,,1040,,,,[],people,people,0.21212121212121213
527,,average,good,average,0,14490375,0,,average,3,FAM64,This guy is ridiculous. He is very strange and has a disturbing obsession over photographs of women.  He is not clear when answering questions and I think he enjoys being cryptic which is useless when you're the student.  I talked to other students in other photo foundation classes and they seemed to enjoy it much more.,05/18/2008,5.0,5.0,,2,Really into it,2.5,2.5,1,No,1211138088000,,1040,,,,[],people,people,-0.0887037037037037
528,,good,average,good,0,3057356,0,,good,4,FAM0064A,"He is very cool! His criticisms on your photos could be a bit harsh, but in the end, you will know what you are doing!",12/17/2004,3.0,3.0,,4,It's my life,4.0,4.0,1,,1103287107000,,1040,,,,[],people,people,0.159375
529,,good,good,good,0,1551851,0,,awesome,4,PHOTO,"roswell is totally sweet.  his criticisms can be really harsh, but don't take it personally.  you'll learn something.",12/24/2003,4.0,4.0,,5,,4.5,4.5,1,,1072241402000,,1040,,,,[],people,people,0.04999999999999999
530,Not Mandatory,good,good,good,0,32111200,0,,good,4,PHY11,Gallagher is clearly caring about his students. He is always willing to discuss grades and give you motivation to keep going.,07/21/2019,4.0,4.0,,4,,4.0,4.0,1,Yes,1563739034000,Yes,1040,Yes,,B+,"['Accessible outside class', 'Caring', 'Gives good feedback']",people,people,0.17500000000000002
531,Mandatory,good,good,good,0,31609602,0,,awesome,5,PHY11,Hugh Gallagher made me love physics more. His lectures are exceptionally interesting you wont think of missing class even if you felt lazy. The nature of physics obviously needs you to keep studying and reiterating learnt concepts and applying them to different situations but his approach made the whole process so simple to follow and so easy!,04/17/2019,4.0,4.0,,5,,5.0,5.0,1,No,1555468017000,Yes,1040,No,,A,"['Inspirational', 'Amazing lectures', 'Gives good feedback']",people,people,0.17916666666666667
532,Not Mandatory,average,poor,average,0,31478563,0,,poor,2,PHY11,"A smart kind man, lectures are a complete and utter waste of time. Spends too much time not teaching.",03/26/2019,1.0,1.0,,2,,2.0,2.0,1,No,1553563839000,No,1040,Yes,,A-,"['Caring', 'Lots of homework', 'EXTRA CREDIT']",people,people,0.15238095238095237
533,Not Mandatory,good,average,good,0,31076084,0,,good,4,PHYS11,Office hours are more helpful than lectures. Hugh's office hours are the best bc he will give you the pset answers if you ask to compare. His tests are easier than AP exam questions.,12/18/2018,2.0,2.0,,4,,4.0,4.0,1,No,1545106638000,Yes,1040,Yes,,,"['Inspirational', 'EXTRA CREDIT', 'Hilarious']",people,people,0.75
534,Not Mandatory,good,good,good,0,31035400,0,,good,4,PHY11,"He gives fun lectures but you will learn more from online videos than the lectures. The homework is much harder than the questions he gives during lectures, but you will learn a lot from the homework. The tests are manageable, and he will give you chances to raise your grades. My recitations didn't really help, but office hours definitely did.",12/15/2018,4.0,4.0,,4,,4.0,4.0,1,No,1544834793000,Yes,1040,Yes,,,"['Hilarious', 'EXTRA CREDIT', 'Accessible outside class']",people,people,0.18000000000000002
535,Not Mandatory,good,good,good,0,30180803,0,,good,4,PHYS11,Learned more in office hours with him than in the lectures. Only 2 tests and the final. Hard weekly homework but he is good about checking in with students to see if there needs to be an extension. Super nice guy!,05/23/2018,4.0,4.0,,4,,4.0,4.0,1,No,1527119518000,Yes,1040,Yes,,B+,"['Caring', 'Accessible outside class']",people,people,0.2845238095238095
536,Not Mandatory,good,average,good,0,29753037,0,,good,4,PHY11,"Genuinely cares about your learning, but the man should not be allowed to write on the chalkboard with sideboard chalk.",04/06/2018,3.0,3.0,,4,,4.0,4.0,1,No,1522972834000,Yes,1040,Yes,,,['Caring'],people,people,0.4
537,Not Mandatory,good,poor,good,3,27339417,0,,awesome,5,PHY13,"Prof. Gallagher is very approachable and really cares about each of the students. He learned everyone's name (in a large class) quickly, and really makes every student feel like they can succeed. The tests were easy (first test 30% of class got A), and he gives a few extra credit options to ensure you end up with a good grade in the class.",12/05/2016,1.0,1.0,,5,,5.0,5.0,1,Yes,1480960339000,Yes,1040,Yes,,A,"['Accessible outside class', 'Respected', 'EXTRA CREDIT']",people,people,0.23309523809523808
538,,average,average,good,1,22997296,0,,good,3,PHY52,"Gallagher is such a sweet guy and I really like thermal physics with him. Homework can be long and difficult, but that's how you're going to learn everything. Great prof!",04/06/2014,2.0,2.0,,5,It's my life,4.0,4.0,1,Yes,1396820413000,,1040,,,,[],people,person,0.16666666666666666
539,Not Mandatory,average,average,average,1,22823529,0,,good,2,PHY13,"Fall 2013: Extremely nice and friendly professor. Spends a lot of time in discussion with the class. Which is an admirable trait, but there is such a thing as too much of a good thing. Class would be far better if he spent more time on example problems etc. I suspect that his teaching style is highly effective when the class size is small.",02/06/2014,2.0,2.0,,5,Really into it,3.5,3.5,1,Yes,1391694260000,,1040,,,A+,[],people,person,0.3025
540,,good,average,good,1,14812970,0,,awesome,5,PHY13,Great guy and very helpful if you seek him out.,09/12/2008,2.0,2.0,,5,Sorta interested,5.0,5.0,1,Yes,1221229841000,,1040,,,,[],people,person,0.5
541,,average,good,average,1,14565957,3,,average,2,PHY12,"nice guy, but too math-oriented. And the homeworks took me hours, or entire nights (if i didn't attend recitation)",06/08/2008,5.0,5.0,,3,Sorta interested,2.5,2.5,1,Yes,1212939223000,,1040,,,,[],people,person,0.3
542,,good,good,good,0,14551188,2,,awesome,4,PHY12,No Comments,06/03/2008,4.0,4.0,,5,Meh,4.5,4.5,1,Yes,1212503662000,,1040,,,,[],people,people,0.0
543,,average,good,good,0,14551182,0,,good,3,PHY12,"Prof. Gallagher is a great prof. but you must visit him during his office hours. W/out office hours, unless you're a genius you will be lost. He loves math so he spends a lot of his class time deriving pointless equations. Recitation attendance is mandatory because the &quot;challenge problems&quot; on his homework are impossible! Did I mention that he loves",06/03/2008,4.0,4.0,,5,Low,4.0,4.0,1,Yes,1212503605000,,1040,,,,[],people,people,-0.0944444444444444
544,,good,average,good,0,21571687,0,,awesome,4,CALC2,"Professor Umarov is a great guy. Great professor, very clear and very approachable.  He really likes his students and wants them to do well.  Helpful during office hours if you need some extra explanations. I highly recommend him.",04/20/2013,3.0,3.0,,5,Really into it,4.5,4.5,1,Yes,1366496483000,,1040,,,,[],people,people,0.3112500000000001
545,,good,poor,good,0,20666065,0,,awesome,5,ISC101B,"I took his summer school class, and he is teaching very well. His instructions are so clear. Make sure do your homework. Exams consist of similar problems from the homework.",09/27/2012,1.0,1.0,,5,It's my life,5.0,5.0,1,No,1348763571000,,1040,,,,[],people,people,0.2
546,,good,average,good,0,16598098,0,,good,4,MATH38,"Professor Umarov was incredibly kind and helpful over the course of the semester. I sought help from him on numerous ocassions (including times that were not his stated office hours), and he always took the time to meet with me and review the material for the course. He is very dedicated to his students.",12/18/2009,3.0,3.0,,4,Sorta interested,4.0,4.0,1,Yes,1261163020000,,1040,,,,[],people,people,0.26666666666666666
547,,good,poor,good,0,16400075,0,,awesome,5,MATH161,"The professor Umarov is very helpful especially when u go to his office and u have questions, he is actually trying very hard to answwer all the question i have. Additionally, I love the slides of his presentation which makes the topic very easy to understand. I disagree with all people who dropped the class because he is very good teacher & smart",11/19/2009,1.0,1.0,,5,Really into it,5.0,5.0,1,Yes,1258645820000,,1040,,,,[],people,people,0.2510565476190476
548,,good,average,good,0,16178630,0,,good,4,MATH12,"Professor Umarov is very enthusiastic about this course. He clearly knows his stuff and is excited to teach. He is very helpful and funny. His lectures might be a little confusing because he uses some shortcuts, but if you read the textbook and do all the homework problems, you can do very well in the class.",09/08/2009,3.0,3.0,,4,Really into it,4.0,4.0,3,Yes,1252442203000,,1040,,,,[],people,people,0.17718749999999997
549,,good,average,good,0,16176730,0,,good,4,MATH12,"Professor Umarov was very clear and helpful during class lectures. If you keep up with the assigned problems and attended class, you should have no problem with the course. Additionally, he was available outside of class and if you had clear questions was able to be very effective as an instructor.",09/07/2009,3.0,3.0,,4,Really into it,4.0,4.0,3,Yes,1252346153000,,1040,,,,[],people,people,0.3183333333333333
550,,good,average,good,0,16175590,0,,good,4,MATH12,"During the course of the semester, Professor Umarov demonstrated that he not only knew how to teach the material successfully, but could keep it light hearted and entertaining. He showed a genuine concern for the progress of his students, and, although he sometimes missed the point of a question, he was always gracious and knew what he was doing.",09/06/2009,3.0,3.0,,4,Really into it,4.0,4.0,1,Yes,1252255953000,,1040,,,,[],people,people,0.41
551,,average,good,average,0,15644333,0,,poor,2,CALC12,"Loves the material, tries hard.  Some of his lectures are clear and helpful, but many of them are confusing.  He often gets confused and makes mistakes.  His accent, while highly amusing, does not help with his clarity.",04/13/2009,4.0,4.0,,2,Really into it,2.0,2.0,1,Yes,1239649944000,,1040,,,,[],people,people,0.015476190476190468
552,,average,average,poor,0,15006964,0,,poor,2,MATH0012,"I had already taken the first half of this Calculus course in high school, but somehow Professor Umarov was still able to confuse me.  He cares about his students, but that doesn't make up for the fact that he is a horrible teacher.",11/17/2008,3.0,3.0,,1,It's my life,1.5,1.5,3,Yes,1226890133000,,1040,,,,[],people,people,-0.05133333333333332
553,,average,good,average,0,14402636,0,,average,3,MATH161,No Comments,05/05/2008,4.0,4.0,,3,Sorta interested,3.0,3.0,1,Yes,1209957385000,,1040,,,,[],people,people,0.0
554,,good,average,good,1,21922258,0,,awesome,5,ARAB1,"I took his class at Harvard. Honestly, such an amazing prof. His guidance and support was an encouragement for future classes. Also he built a strong foundation for speaking, writing, reading and understanding Arabic. I felt confident walking out of the class as did all of my peers and excited to attend the next class! Highly recommend!",06/25/2013,2.0,2.0,,5,Sorta interested,5.0,5.0,1,Yes,1372168093000,,1040,,,,[],people,person,0.2635416666666667
555,,good,average,good,1,14325173,0,,awesome,5,ARB02,"Amazing professor. Doesn't waste time, always teaching helpful things. Work load is hard, but to be expected from Arabic. Tries not to laugh, but generally has good sense of humor.",04/21/2008,3.0,3.0,,5,Sorta interested,5.0,5.0,1,Yes,1208813470000,,1040,,,,[],people,person,0.11979166666666667
556,Mandatory,poor,poor,poor,1,29565065,2,,awful,1,ELS105,"I am several years removed, but I am still amazed at how Mr. Derby, who consistently exaggerates his success, garners so much adulation at Tufts. He is certainly not a tremendous business success, which I have confirmed and am happy to share my findings. Perhaps the better question- why is he gloating instead of teaching?",02/14/2018,1.0,1.0,,1,,1.0,1.0,1,No,1518605905000,No,1040,No,,,[],people,person,0.287037037037037
557,Mandatory,good,average,good,1,27140749,1,,awesome,5,ELS105,"There's a reason Jack Derby has Twice been Tufts University teacher of the year. He cares so much about his students and is willing to commit so much time to see them succeed in life. His whole mojo is that he trains his students to take high paying jobs,  and he's incredibly committed to making that happen. Not just a great teacher, a great person",11/07/2016,3.0,3.0,,5,,5.0,5.0,1,No,1478512810000,Yes,1040,Yes,,,"['Amazing lectures', 'Caring', 'Inspirational']",person,person,0.43875
558,Mandatory,average,good,average,1,25992553,1,,good,2,ELS105,I never understood how does he juggle it all. He always emails back right away.,01/25/2016,4.0,4.0,,5,Really into it,3.5,3.5,1,Yes,1453762589000,,1040,Yes,,B+,['Caring'],person,person,0.14285714285714285
559,,good,good,good,0,22762481,4,,awesome,5,ELS105,"Awesome professor who makes himself available to all students. He's a smart guy and gives students the opportunity to work with a company all semester. No marketing experience before the class, but came out knowing so much more!",01/16/2014,4.0,4.0,,5,Sorta interested,5.0,5.0,1,No,1389893038000,,1040,,,,[],people,people,0.5598214285714285
560,,good,good,good,0,18877939,2,,awesome,5,ELS105,"this class was the bomb, best class ive taken at tufts",08/03/2011,4.0,4.0,,5,It's my life,5.0,5.0,1,No,1312365178000,,1040,,,,[],people,people,1.0
561,,good,good,good,0,16479001,3,,awesome,4,ELS105,"Best class at Tufts.  The class works in small teams and does marketing for actual entrepreneurial companies, so although there's a lot of work to be done, it's an incredible opportunity and a great experience.",12/06/2009,4.0,4.0,,5,Really into it,4.5,4.5,1,Yes,1260073681000,,1040,,,,[],people,people,0.49000000000000005
562,,good,good,good,1,16194237,1,,awesome,4,ELS105,"Professor Derby's marketing class was a lot of fun, but also a lot of work. It was scary to hear what our project was going to be at the beginning of the semester but ended up being fun and interesting. The class gave me some experience dealing with people in the corporate world. Also, Professor Derby will try and help any student in any situation",09/18/2009,4.0,4.0,,5,Sorta interested,4.5,4.5,1,No,1253272639000,,1040,,,,[],person,person,0.12
563,,good,good,good,1,14364534,1,,awesome,5,ELS105,Hands on experience working with real companies was helpful,04/28/2008,4.0,4.0,,5,It's my life,5.0,5.0,1,No,1209426524000,,1040,,,,[],person,person,0.2
564,,good,average,good,1,14361184,2,,awesome,5,ELS105,Jack is one of the best professors at Tufts. His classes are engaging and stimulating. He treats you as if you are his business partner and priortizes your learning as such. The experience of working with a real company for the final marketing project is invaluable. Take the class!,04/28/2008,3.0,3.0,,5,Really into it,5.0,5.0,1,Yes,1209397268000,,1040,,,,[],people,person,0.31999999999999995
565,,good,good,good,0,14356971,1,,awesome,4,ELS105,"The class that Professor Derby has set up is the most unique experience that I have been a part of in my college career. You work in groups with real companies and solve sales and marketing issues that potentially make real impact in the lives of those companies. The companies are clients of Derby's management business, So its a win-win all around.",04/27/2008,5.0,5.0,,5,Low,4.5,4.5,1,No,1209324473000,,1040,,,,[],person,people,0.255
566,,good,good,good,0,14356425,1,,awesome,5,ELS1,"Prof. Derby truly cares about the progress of his students and  effectively creates an environment that resembles &quot;real world&quot; senarios. This is the most beneficial class I've taken at Tufts for a future career in business/finance and &quot;is a business course.&quot; If you want to engage with real companies and management while still in college, take it.",04/27/2008,4.0,4.0,,5,It's my life,5.0,5.0,1,Yes,1209315631000,,1040,,,,[],person,people,0.325
567,,poor,average,poor,2,13996154,5,,awful,1,ELS105,Marketing use to be known as one of the best classes of minor until Professor Derby began teaching. Now the class is just boring and filled with unnecessary lectures that go on with no point. Stay away from Professor Derby and only hope ELS department does the right thing and remove him from the ELS department before you need to take this class.,01/14/2008,3.0,3.0,,1,Really into it,1.0,1.0,1,No,1200319615000,,1040,,,,[],people,people,0.033673469387755096
568,Not Mandatory,good,good,good,1,31788377,0,,good,4,PS061,"I had her for Introduction to International Relations. There were 4-5 readings every class and they were very hit-or-miss. Some of the readings were really interesting and helpful, others were redundant or really specific. Class lectures were mostly very engaging and interesting. She is extremely knowledgeable and intelligent and it shows.",05/06/2019,5.0,5.0,,4,,4.0,4.0,1,Yes,1557179384000,Yes,1040,Yes,,B-,"['Graded by few things', 'Test heavy', 'Get ready to read']",people,person,0.24388888888888893
569,Mandatory,average,good,average,0,29851548,0,,average,3,PS0176,"The readings were extremely long and boring. There was not much point in reading them as they were essentially summarized on the powerpoint in class. Each assignment was too heavily weighted and harsh grading, with not enough chances to be graded or participate (same voices every class).",04/20/2018,4.0,4.0,,3,,3.0,3.0,1,Yes,1524226852000,Yes,1040,Yes,,,"['Get ready to read', 'Graded by few things', 'Lecture heavy']",people,people,-0.19375
570,Mandatory,good,good,good,0,29777621,0,,awesome,5,PS161,I'm blown away.,04/10/2018,4.0,4.0,,5,,5.0,5.0,1,No,1523382610000,Yes,1040,Yes,,,"['Respected', 'Get ready to read', 'Inspirational']",people,people,0.0
571,Mandatory,average,good,average,0,27981145,0,,average,3,PS61,"Professor Greenhill is very intelligent and she gave great insight to the world of IR, but she is a terrible intro-level professor. She skipped over the basics and used so much jargon that the lectures went right over my head most of the time. For intro to IR, look for a different professor. I imagine she's amazing in a smaller, high-level setting.",04/02/2017,4.0,4.0,,3,,3.0,3.0,1,Yes,1491140945000,Yes,1040,Yes,,,"['Lecture heavy', 'Get ready to read']",people,people,0.2650793650793651
572,Not Mandatory,good,good,good,1,27109787,0,,awesome,5,PS0061,"While I agree that Greenhill makes you work for your grade, I would argue that it's definitely worth it. I feel inspired every time I leave the lecture hall, but if you aren't interested in the subject matter, you won't enjoy the class. It can get frustrating with the immense amount of reading, but she is one of my favorite professors at Tufts.",11/01/2016,4.0,4.0,,5,,5.0,5.0,1,Yes,1478025037000,Yes,1040,Yes,,,"['Amazing lectures', 'Get ready to read', ""Skip class? You won't pass.""]",people,person,0.12619047619047621
573,Mandatory,good,good,good,0,26244386,0,,good,5,PS142,"Second class with Greenhill (and Evrigenis). Absolutely the most stimulating class that I've taken at Tufts. Greenhill is a rock star (seriously, google her), and I'd highly recommend any of her courses. They're not ""easy,"" but if you're interested, it's not hard to do the work.",04/06/2016,4.0,4.0,,3,,4.0,4.0,1,Yes,1459968047000,,1040,Yes,,A-,"[""Skip class? You won't pass."", 'Respected', 'Inspirational']",people,people,0.08822916666666666
574,,good,good,average,0,25246845,0,,good,4,PS61,Really great teacher- This is a difficult class gradewise but if you put in the work you'll be okay. ,10/12/2015,4.0,4.0,,3,Really into it,3.5,3.5,1,Yes,1444682117000,,1040,Yes,,,[],people,people,0.26666666666666666
575,,good,good,good,3,24513979,0,,awesome,5,PS61,"Kelly Greenhill has carefully built up a core following of students over the past few years who are lucky enough to really ""get"" her. As any of them (myself included) about her, and they will gush for hours about how amazing she is.  Tough grader, most people average a B in her classes, but the experience of taking a class with her is well worth ",03/28/2015,4.0,4.0,,5,It's my life,5.0,5.0,1,Yes,1427557080000,,1040,Yes,,,"['Participation matters', 'Tough grader']",people,people,0.07037037037037036
576,,good,good,good,2,21170427,0,,good,4,PS165,"KG is awesome - she's brilliant, witty and poses many interesting questions. Some might not like her style (she sometimes deliberately contradicts herself to get you to think a different way about a problem), but if you ""get"" KG, you will enjoy her class. She's difficult but also not impossible - you just have to know the readings really well.",12/26/2012,4.0,4.0,,4,It's my life,4.0,4.0,1,Yes,1356543506000,,1040,,,,[],people,people,0.38333333333333336
577,,average,good,average,0,20455920,0,,average,3,PS0108,"She's well versed but an extremely hard grader. She doesn't really go over readings and many of the overlap the same ideas making it hard to ID readers on tests. She teaches interesting material though, but I would only recommend as a pass/fail course.",06/29/2012,5.0,5.0,,2,It's my life,2.5,2.5,1,Yes,1341011209000,,1040,,,,[],people,people,0.0880952380952381
578,,good,good,good,1,20178076,0,,good,4,PS189,"Greenhill is very enthusiastic.  You need to do the readings.  She plays devils advocate every chance she gets, so if you decided to talk be prepared to back up your statements.  Very focused on semantics (i.e. many people vs. most people vs. some).  Overall excellent professor and definitely worth taking a class with her.",05/02/2012,4.0,4.0,,4,Really into it,4.0,4.0,1,Yes,1335979088000,,1040,,,,[],people,person,0.41
579,,good,average,average,0,18594425,0,,good,4,PS61,"I'm a politics geek, so I couldn't help but like Intro to IR. However, I wasn't at all impressed with Greenhill. Although smart and well versed, she reads straight from the slides, which makes her lectures boring and useless. She hardly explains the readings. The best things about this experience: my TA and the take home final exam.",05/13/2011,3.0,3.0,,3,It's my life,3.5,3.5,1,No,1305285055000,,1040,,,,[],people,people,0.07782738095238093
580,,poor,good,poor,1,18503340,4,,poor,1,INTRO61,By far the worst class I've taken at Tufts.,05/01/2011,4.0,4.0,,2,Really into it,1.5,1.5,1,No,1304281999000,,1040,,,,[],people,person,-0.45
581,,average,average,average,0,15642440,0,,average,2,PS161,"Greenhill is really lively and a fair, nice professor but personally, it was hard to stay awake in class when the whole lecture was taught from the slides. I found it difficult to keep motivated and focused when I was trying to read the slides while she was explaining them at the same time. Good person but an eh teacher.",04/13/2009,3.0,3.0,,4,Really into it,3.0,3.0,1,Yes,1239629732000,,1040,,,,[],people,people,0.1716329966329966
582,,good,average,good,2,15641067,0,,good,4,PS0061,"Overall solid professor. Charismatic, powerpoint outlines are systematic and helpful. Unfortunate side effect of large PoliSci class though is same 10 students asking questions. Readings are great, you'll learn a boatload. Bonus-watch how she incorporates her scarf into lectures.",04/13/2009,2.0,2.0,,4,Really into it,4.0,4.0,1,Yes,1239585057000,,1040,,,,[],people,people,0.14489795918367346
583,,good,good,good,1,15299889,0,,awesome,4,PS61,"Really smart, engaging, and accessible. Greenhill did great starting class discussions, even with 200 people, and learned a lot of people's names. Lots of reading, and she counts on you to connect the lecture concepts with the readings. Sometimes her powerpoints were confusing, but for the most part a great professor. I highly recommend her class.",12/31/2008,4.0,4.0,,5,Really into it,4.5,4.5,1,Yes,1230731649000,,1040,,,,[],people,person,0.32769841269841277
584,,good,average,good,0,15158498,1,,awesome,5,PS61,"Greenhill is an excellent and approachable professor.  She is very well-versed in the material, and it shows in her lectures.  If you put the effort in (meaning do the readings and study for the midterms), you will learn a lot.  Considering this is the typical intro-level weed out class, she is a very fair grader.  Recommended with enthusiasm.",12/10/2008,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1228949951000,,1040,,,,[],person,people,0.4858333333333333
585,,poor,good,poor,0,15141889,1,,awful,1,PS061,"wow, this was by far my worst educational experience.  Greenhill is a great person, but she really needs to tone it down with the pseudo-intellectual act.  I mean what good is being intelligent if no none gets you, especially in an intro class.  the material we read was never discussed and her lectures are very boring.  good luck with this one.",12/09/2008,4.0,4.0,,1,Really into it,1.0,1.0,1,No,1228837728000,,1040,,,,[],person,people,0.0909188034188034
586,,average,average,average,1,14967047,1,,average,3,INTROIR,"She teaches solely using slides, and sometimes they are incoherent and ordered oddly.  She is a decent teacher.  The class is somewhat long but its interesting.  There is a lot of reading and the midterms are challenging.  The recitations are very helpful.",11/10/2008,3.0,3.0,,2,Really into it,2.5,2.5,1,Yes,1226337815000,,1040,,,,[],person,person,0.1357142857142857
587,,good,good,good,1,14964123,0,,awesome,5,PS188,The best professor at Tufts,11/10/2008,4.0,4.0,,5,Really into it,5.0,5.0,1,Yes,1226305804000,,1040,,,,[],people,person,1.0
588,,good,good,good,1,14756102,0,,good,4,PS188,"Prof. Greenhill will teach a hard class, there is no doubt about that, but she knows her stuff well and makes it clear in her presentations and assignments. I found her to be very helpful with questions outside of class, and felt she was truly interested in my progress and understanding. If you want to learn a lot and work for it, take her class.",08/19/2008,4.0,4.0,,4,Really into it,4.0,4.0,1,Yes,1219170563000,,1040,,,,[],people,person,0.05166666666666667
589,,good,average,average,0,14640614,1,,average,4,PS65,"Extrememly hard grader. I found her class to be boring, but some of my peers felt just the opposite since she let the same three people  mouth off about their domestic political stances in a foreign policy class. Didn't really learn anything that wasn't covered in Intro to IR.",07/07/2008,3.0,3.0,,2,Really into it,3.0,3.0,1,Yes,1215453050000,,1040,,,,[],person,people,-0.15208333333333335
590,,good,good,average,0,13989741,1,,average,4,PS165,she's pretty difficult no help when it came to asking her how to improve her exams are difficult but she let us do a take home i wouldnt really recommend this teacher,01/13/2008,4.0,4.0,,2,Really into it,3.0,3.0,1,No,1200223459000,,1040,,,,[],person,people,-0.1375
591,,good,poor,good,0,20053117,0,,good,4,MUS001,"Great class. Super easy arts credit, homework basically consists of maybe listening to one piece a week. Gil is hilarious, too.",04/15/2012,1.0,1.0,,4,Low,4.0,4.0,1,No,1334512756000,,1040,,,,[],people,people,0.5166666666666666
592,,good,good,average,0,17315151,0,,good,4,MUSIC1,"Still funny, the class is still interesting, and I actually enjoyed the material. But what happened to him being easy&#63; I did well on both midterms (A), only missed one class, and submitted all homework assignments. Guess what I ended up getting: B-. Emailed him for a response two weeks ago and did not get a reply yet.",06/08/2010,5.0,5.0,,3,Really into it,3.5,3.5,1,Yes,1276010016000,,1040,,,,[],people,people,0.3125
593,,average,average,average,0,16095022,0,,average,3,ORCHESTRA,"Gil has an easygoing personality, easy to talk to, decently funny, sarcastic during rehearsals. However, seems to be lacking as a conductor. Instead of using different techniques to fix a passage, he only tells us what's missing, and makes us play passages over and over.Needs to work on conducting through teaching, not teaching through conducting.",08/05/2009,2.0,2.0,,3,Really into it,3.0,3.0,1,No,1249494582000,,1040,,,,[],people,people,0.09722222222222221
594,,good,poor,good,0,15005269,0,,awesome,5,MUSIC001,This was an amazing class.  The work load was really light and I learned so much.  The class doesn't focus so much on history of western music as good listening and analysis skills.  Gil is funny and engaging and encourages really great discussion.  Intro to Western Music was one of the best classes I have taken at Tufts.,11/16/2008,1.0,1.0,,5,Sorta interested,5.0,5.0,1,No,1226868945000,,1040,,,,[],people,people,0.41363636363636364
595,,good,poor,good,0,14642217,0,,awesome,5,ORCHESTR,Love him!,07/08/2008,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1215495220000,,1040,,,,[],people,people,0.625
596,,good,poor,good,0,13768629,0,,good,4,MUS01,"He's House. Laid-back, friendly, sarcastic and bemused, very passionate. How can you not love him&#63;",12/07/2007,1.0,1.0,,4,Sorta interested,4.0,4.0,1,No,1197024303000,,1040,,,,[],people,people,0.039999999999999994
